name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
London,2022-04-09T05:00:00,3.6,0.3,0.7,81.78,0,0,,0,0,13.3,13,284,1012,15.7,10,0,,0,10,Clear,clear-night,"EGWU,EGLL,EGLC"
London,2022-04-09T06:00:00,2.8,-0.4,0.6,85.34,0,0,,0,0,14.8,11.7,278,1013,27,10,0,,0,10,Partially cloudy,partly-cloudy-night,"EGWU,EGLL,EGLC"
London,2022-04-09T07:00:00,2.8,2.8,0.6,85.34,0,0,,0,0,15.1,6.1,266.9,1013.8,7.7,10,21,0.1,0,10,Clear,clear-day,"EGWU,EGLL,D5621,EGLC"
London,2022-04-09T08:00:00,4,1.4,0.7,79.55,0,0,,0,0,17.6,10.1,268,1014,7.1,10,39,0.1,0,10,Clear,clear-day,"EGWU,EGLL,D5621,EGLC"
London,2022-04-09T09:00:00,5.6,2.7,1.8,76.59,0,0,,0,0,24.1,13.7,286,1015,25,10,381,1.4,4,10,Partially cloudy,partly-cloudy-day,"EGWU,EGLL,D5621,EGLC"
London,2022-04-09T10:00:00,7,4,1.6,68.54,0,0,,0,0,27,16,290,1015.8,25,10,480,1.7,5,10,Partially cloudy,partly-cloudy-day,"EGWU,EGLL,D5621,EGLC"
London,2022-04-09T11:00:00,8.3,5.6,0,55.52,0,0,,0,0,33.1,17.4,294,1016,25,10,555,2,6,10,Partially cloudy,partly-cloudy-day,"EGWU,EGLL,D5621,EGLC"
London,2022-04-09T12:00:00,9.2,6.8,-1.5,47.33,0,0,,0,0,34.2,15.6,310,1016,67.8,10,767,2.8,8,10,Partially cloudy,partly-cloudy-day,"EGWU,EGLL,D5621,EGLC"
London,2022-04-09T13:00:00,10,10,-2.3,42.36,0,0,rain,0,0,35.6,14,301.4,1016,67.5,10,465,1.7,5,10,Partially cloudy,partly-cloudy-day,"EGWU,EGLL,D5621,EGLC"
London,2022-04-09T14:00:00,10.6,10.6,-3.1,38.29,0,0,,0,0,38.5,22.7,298,1016.8,100,10,451,1.6,5,10,Overcast,cloudy,"EGWU,EGLL,D5621,EGLC"
London,2022-04-09T15:00:00,11.3,11.3,-2.9,36.91,0,0,rain,0,0,38.2,22.8,276,1016.2,100,10,180,0.6,2,10,Overcast,cloudy,"EGWU,EGLL,D5621,EGLC"
London,2022-04-09T16:00:00,11.1,11.1,-3.3,36.36,0,33.3,,0,0,35.6,12.2,305,1016,100,10,244,0.9,2,10,Overcast,cloudy,"EGWU,EGLL,D5621,EGLC"
London,2022-04-09T17:00:00,10.8,10.8,-4.3,34.38,0,33.3,rain,0,0,34.9,14,306.8,1016,98.4,22.8,280,1,3,10,Overcast,cloudy,
London,2022-04-09T18:00:00,10.2,10.2,-3,39.43,0,33.3,,0,0,34.6,11.5,322.3,1016,70.2,24.1,187,0.7,2,10,Partially cloudy,partly-cloudy-day,
London,2022-04-09T19:00:00,9.9,8.5,-3.1,39.93,0,33.3,,0,0,27.7,9.7,315.5,1017,77,24.1,138,0.5,1,10,Partially cloudy,partly-cloudy-day,
London,2022-04-09T20:00:00,9,9,-2.2,45.35,0,0,,0,0,22.7,4.7,304.4,1018,84.4,24.1,18,0.1,0,10,Partially cloudy,partly-cloudy-night,
London,2022-04-09T21:00:00,8.3,8.3,-1.2,51.18,0,0,,0,0,10.4,3.6,272.5,1018,85.2,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
London,2022-04-09T22:00:00,7.5,7.5,-0.6,56.47,0,0,,0,0,7.9,3.2,278,1018,74,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
London,2022-04-09T23:00:00,6.9,6.9,-0.4,59.7,0,0,,0,0,6.8,2.9,283.2,1019,76.9,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
