name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Melbourne,2022-04-09T08:00:00,17.7,17.7,15,84.18,0,0,,0,0,45.4,4.9,6,1021.3,25,10,156,0.6,2,10,Partially cloudy,partly-cloudy-day,"YMAV,YMEN,YMML,F0862"
Melbourne,2022-04-09T09:00:00,20,20,15,72.72,0,0,,0,0,41.8,12,37,1021.3,25,10,390,1.4,4,10,Partially cloudy,partly-cloudy-day,"YMAV,YMEN,YMML,F0862"
Melbourne,2022-04-09T10:00:00,22.7,22.7,15,61.79,0,0,,0,0,38.5,25.9,13,1021,42.6,10,534,1.9,5,10,Partially cloudy,partly-cloudy-day,"YMAV,YMEN,YMML,F0862"
Melbourne,2022-04-09T11:00:00,23.7,23.7,14.6,56.89,0,0,,0,0,36.4,29.2,6,1020,84.6,10,777,2.8,8,10,Partially cloudy,partly-cloudy-day,"YMAV,YMEN,YMML,F0862"
Melbourne,2022-04-09T12:00:00,24.7,24.7,13.9,51.35,0,0,,0,0,33.1,29.3,10,1019.3,77.3,10,299,1.1,3,10,Partially cloudy,partly-cloudy-day,"YMAV,YMEN,YMML,F0862"
Melbourne,2022-04-09T13:00:00,24,24,13.3,51.18,0,0,,0,0,32,25.3,16,1019,63.6,10,271,1,3,10,Partially cloudy,partly-cloudy-day,"YMAV,YMEN,YMML,F0862"
Melbourne,2022-04-09T14:00:00,23.3,23.3,13.9,55.72,0,0,,0,0,32.8,23,19,1018,96.4,10,67,0.2,1,10,Overcast,cloudy,"YMAV,YMEN,YMML,F0862"
Melbourne,2022-04-09T15:00:00,23,23,14.9,60.33,0,0,,0,0,33.1,24.1,37,1018.3,96.4,10,297,1.1,3,10,Overcast,cloudy,"YMAV,YMEN,YMML,F0862"
Melbourne,2022-04-09T16:00:00,21.7,21.7,14.9,65.09,0,0,,0,0,29.9,23.6,4,1018.9,96.4,10,142,0.5,1,10,Overcast,cloudy,"YMAV,YMEN,YMML,F0862"
Melbourne,2022-04-09T17:00:00,22,22,14.9,64.11,0,0,,0,0,27.7,22.1,13,1018,88,10,148,0.5,1,10,Partially cloudy,partly-cloudy-day,"YMAV,YMEN,YMML,F0862"
Melbourne,2022-04-09T18:00:00,20.7,20.7,15,69.83,0,0,,0,0,31.3,21.6,20,1018,42.6,10,5,0,0,10,Partially cloudy,partly-cloudy-day,"YMAV,YMEN,YMML,F0862"
Melbourne,2022-04-09T19:00:00,19.7,19.7,15,74.28,0.1,100,rain,0,0,35.3,11.7,20,1018,25,10,0,,0,10,"Rain, Partially cloudy",rain,"YMAV,YMEN,YMML"
Melbourne,2022-04-09T20:00:00,18.4,18.4,14.7,78.78,0,0,,0,0,37.8,10.4,27,1018.3,25,10,0,,0,10,Partially cloudy,partly-cloudy-night,"YMAV,YMEN,YMML"
Melbourne,2022-04-09T21:00:00,17.4,17.4,14.7,84.15,0,0,,0,0,37.1,11.7,358,1019,25,10,0,,0,10,Partially cloudy,partly-cloudy-night,"YMAV,YMEN,YMML"
Melbourne,2022-04-09T22:00:00,16.4,16.4,13.7,84.03,0,0,rain,0,0,35.3,7.6,351,1019,25,10,0,,0,10,Partially cloudy,partly-cloudy-night,"YMAV,YMEN,YMML"
Melbourne,2022-04-09T23:00:00,15.9,15.9,14.6,91.73,0,0,,0,0,32,8.8,28,1018,0,10,0,,0,10,Clear,clear-night,"YMAV,YMEN,YMML"
