,temp_air,wind_speed,ghi,dni,dhi,total_clouds,low_clouds,mid_clouds,high_clouds
2022-03-12 00:00:00+00:00,8.081696,4.4556556,0.0,0.0,0.0,99.5,41.1,99.4,2.2
2022-03-12 03:00:00+00:00,7.3731384,6.1238894,0.0,0.0,0.0,92.0,60.7,84.5,0.0
2022-03-12 06:00:00+00:00,7.8320923,7.615943,0.0,0.0,0.0,96.0,80.4,43.8,0.0
2022-03-12 09:00:00+00:00,9.578491,9.077556,208.60429315353508,136.43763262088942,157.21454929270544,44.5,34.4,11.3,2.3
2022-03-12 12:00:00+00:00,13.008301,8.686801,359.79777594142695,163.79721534845248,265.29170269908184,47.7,28.9,22.3,1.2
2022-03-12 15:00:00+00:00,13.25,8.986474,269.2917348447634,242.83124030371,168.90267611034716,30.0,5.9,0.0,23.2
2022-03-12 18:00:00+00:00,9.640228,7.172191,0.0,0.0,0.0,62.0,3.0,0.0,58.0
2022-03-12 21:00:00+00:00,8.121246,8.063425,0.0,0.0,0.0,38.7,3.5,0.0,36.7
2022-03-13 00:00:00+00:00,7.4528503,7.7043486,0.0,0.0,0.0,60.1,29.1,0.0,53.3
2022-03-13 03:00:00+00:00,7.332245,5.500625,0.0,0.0,0.0,100.0,65.1,98.6,95.9
2022-03-13 06:00:00+00:00,7.601776,6.020598,0.0,0.0,0.0,100.0,82.5,99.3,98.0
2022-03-13 09:00:00+00:00,9.629364,7.0425878,104.7556498474703,0.0,104.7556498474703,100.0,97.0,65.3,90.4
2022-03-13 12:00:00+00:00,13.68634,7.8558254,234.38366879649658,22.91323859316909,221.0344490653407,85.4,70.1,57.8,47.8
2022-03-13 15:00:00+00:00,12.569305,7.022666,118.72103356070589,0.0,118.72103356070589,100.0,33.4,99.4,89.1
2022-03-13 18:00:00+00:00,9.227295,5.138225,0.0,0.0,0.0,100.0,25.6,99.7,94.5
2022-03-13 21:00:00+00:00,8.007965,4.663417,0.0,0.0,0.0,100.0,1.7,100.0,100.0
2022-03-14 00:00:00+00:00,7.2693176,5.688488,0.0,0.0,0.0,100.0,3.3,100.0,68.7
2022-03-14 03:00:00+00:00,5.8659363,5.663649,0.0,0.0,0.0,43.2,5.0,38.5,3.1
2022-03-14 06:00:00+00:00,4.957489,6.0445733,0.0,0.0,0.0,42.6,2.5,20.0,22.3
2022-03-14 09:00:00+00:00,9.350006,5.5442667,175.00624384045594,50.1314660872035,155.51591468116112,65.6,16.7,64.3,0.0
2022-03-14 12:00:00+00:00,13.9505005,7.537322,376.82858906806325,180.05035650401354,270.92189910737284,44.9,18.8,32.9,0.0
2022-03-14 15:00:00+00:00,14.049774,7.0507355,174.4362674479013,28.19746122658494,162.49560568645887,75.8,72.8,37.8,0.0
2022-03-14 18:00:00+00:00,9.649261,6.5238175,0.0016101888963252324,0.0,0.0016101888963252324,73.3,61.9,20.5,15.8
2022-03-14 21:00:00+00:00,7.8664246,3.697791,0.0,0.0,0.0,83.2,5.0,0.0,81.6
2022-03-15 00:00:00+00:00,6.5649414,3.3408604,0.0,0.0,0.0,69.5,6.6,0.0,66.1
2022-03-15 03:00:00+00:00,5.6621094,3.2536793,0.0,0.0,0.0,34.2,1.9,29.7,1.7
2022-03-15 06:00:00+00:00,4.75,3.235838,0.0,0.0,0.0,25.9,0.9,23.6,0.8
2022-03-15 09:00:00+00:00,9.658203,2.821477,310.894711601563,477.4915721972333,122.36003921232538,0.0,0.0,0.0,0.0
2022-03-15 12:00:00+00:00,14.377045,4.886277,398.72762435174343,214.67445728800053,271.2560273970873,39.7,9.6,31.5,0.0
2022-03-15 15:00:00+00:00,11.69162,4.4176598,166.35992199621813,18.418689938527145,158.4682868705872,80.4,70.1,0.0,68.1
2022-03-15 18:00:00+00:00,9.513397,5.529938,0.00858798476203892,0.0,0.00858798476203892,90.2,82.9,0.0,84.1
2022-03-15 21:00:00+00:00,8.898743,5.2197847,0.0,0.0,0.0,100.0,97.6,0.0,100.0
2022-03-16 00:00:00+00:00,7.9451294,6.2383924,0.0,0.0,0.0,100.0,92.3,2.4,99.9
2022-03-16 03:00:00+00:00,8.052521,6.5539613,0.0,0.0,0.0,72.4,66.6,0.2,3.5
2022-03-16 06:00:00+00:00,8.227722,7.4775043,0.0,0.0,0.0,86.2,83.3,2.5,2.5
2022-03-16 09:00:00+00:00,8.807068,7.730967,111.04243076895298,0.0,111.04243076895298,100.0,100.0,3.3,16.0
2022-03-16 12:00:00+00:00,12.80722,8.744963,190.16097613754732,5.1597423201187125,187.06848656816635,100.0,91.9,44.4,51.9
2022-03-16 15:00:00+00:00,14.118561,8.002009,123.78163171067133,0.0,123.78163171067133,100.0,0.2,99.3,100.0
2022-03-16 18:00:00+00:00,10.320862,6.6312313,0.02019196427834932,0.0,0.02019196427834932,100.0,0.1,99.6,80.5
2022-03-16 21:00:00+00:00,9.661713,7.6584134,0.0,0.0,0.0,100.0,9.7,99.0,97.5
2022-03-17 00:00:00+00:00,9.350006,5.81992,0.0,0.0,0.0,100.0,45.2,99.5,98.8
2022-03-17 03:00:00+00:00,8.568756,4.622402,0.0,0.0,0.0,100.0,0.0,100.0,100.0
2022-03-17 06:00:00+00:00,8.027405,6.56136,0.0,0.0,0.0,100.0,0.0,100.0,100.0
2022-03-17 09:00:00+00:00,10.354706,6.669218,113.47547860492746,0.0,113.47547860492746,100.0,0.0,100.0,100.0
2022-03-17 12:00:00+00:00,15.066376,6.5083055,193.8836903774551,5.871571817099508,190.33208036763554,99.6,0.0,89.8,99.5
2022-03-17 15:00:00+00:00,13.9670105,8.36587,125.80066957940835,0.0,125.80066957940835,100.0,0.0,35.6,99.9
2022-03-17 18:00:00+00:00,9.634735,9.049567,0.04464351037795415,0.0,0.04464351037795415,99.9,0.0,32.8,99.7
2022-03-17 21:00:00+00:00,8.350006,8.733266,0.0,0.0,0.0,99.9,0.0,0.2,99.7
2022-03-18 00:00:00+00:00,7.695526,8.530025,0.0,0.0,0.0,99.9,0.0,1.0,99.9
2022-03-18 03:00:00+00:00,7.061798,8.482387,0.0,0.0,0.0,100.0,0.0,1.9,100.0
2022-03-18 06:00:00+00:00,6.5436707,9.467594,0.0,0.0,0.0,100.0,0.0,0.9,100.0
2022-03-18 09:00:00+00:00,9.649994,10.612963,115.90708443807465,0.0,115.90708443807465,100.0,0.0,0.0,100.0
2022-03-18 12:00:00+00:00,12.550018,11.142912,311.5476229412345,69.13829174835224,269.34652982700413,67.7,0.1,0.0,66.6
2022-03-18 15:00:00+00:00,11.622162,10.956338,342.1486264786048,425.2947937811744,153.62320445437348,9.7,5.0,0.0,4.8
2022-03-18 18:00:00+00:00,7.9466248,10.142148,0.22969289490121544,0.0,0.22969289490121544,9.1,4.1,0.0,4.8
2022-03-18 21:00:00+00:00,7.145996,8.639328,0.0,0.0,0.0,6.5,0.0,0.0,5.2
2022-03-19 00:00:00+00:00,6.450012,8.007502,0.0,0.0,0.0,5.0,0.0,0.1,4.3
