name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
London,2021-03-17T17:00:00,10,10,2.8,60.94,0,,,,,,16.4,11,1032.2,0.3,40.1,48,0.2,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2021-03-17T18:00:00,10,10,3,61.81,1.99,,,,,,11.7,351,1032.2,0.4,36.6,13,0,0,,Rain,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2021-03-17T19:00:00,8.6,6.9,2.8,66.94,0,,,,,,10.9,14,1032.4,0.4,28.8,,,,,Clear,clear-night,"368,009,999,903,672,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2021-03-17T20:00:00,8.1,6.2,3.3,71.76,0,,,,,,11,25,1032.6,0.2,18.4,,,,,Clear,clear-night,"368,009,999,903,672,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2021-03-17T21:00:00,7.5,5.5,3.5,75.81,0,,,,,,11.3,14,1033,0.1,15.8,,,,,Clear,clear-night,"368,009,999,903,672,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2021-03-17T22:00:00,6.6,4.4,3.6,81.19,0,,,,,,11.3,24,1033.1,0.3,14.9,,,,,Clear,clear-night,"368,009,999,903,672,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2021-03-17T23:00:00,6.5,4,3.6,81.77,0,,,,,,13,31,1033.5,0.2,13.9,,,,,Clear,clear-night,"368,009,999,903,672,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2021-03-18T00:00:00,6,4.7,3.1,81.71,0,,,,,,6.9,15,1033.2,0.2,15.5,,,,,Clear,clear-night,"368,009,999,903,672,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2021-03-18T01:00:00,6,5.1,3.3,82.89,0,,,,,,5.4,315,1032.5,0.3,13.6,,,,,Clear,clear-night,"368,009,999,903,672,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2021-03-18T02:00:00,5.5,3.3,3.1,84.6,0,,,,,,10.1,322,1032.4,0.2,12.3,,,,,Clear,clear-night,"368,009,999,903,672,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2021-03-18T03:00:00,5.6,4.3,3.3,85.21,0,,,,,,6.6,328,1031.9,0.5,10.2,,,,,Clear,clear-night,"368,009,999,903,672,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2021-03-18T04:00:00,6,4.7,3.6,84.66,0,,,,,,6.6,318,1031.7,0.6,8.8,,,,,Clear,clear-night,"368,009,999,903,672,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2021-03-18T05:00:00,6,3.9,3.5,84.06,0,,,,,,9.9,305,1031.3,0.5,10.7,,,,,Clear,clear-night,"368,009,999,903,672,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2021-03-18T06:00:00,6.1,4,3.5,83.47,0,,,,,,10.1,315,1031.1,0.5,11.6,,,,,Clear,clear-night,"368,009,999,903,672,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2021-03-18T07:00:00,6.5,4.1,3.3,80.06,0,,,,,,12.1,327,1030.9,0.5,14,20,0.1,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2021-03-18T08:00:00,7.1,4.6,3.4,76.84,0,,,,,,13.7,334,1030.4,0.6,14.3,54,0.2,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2021-03-18T09:00:00,7.6,5,3.4,74.24,0,,,,,,15.5,354,1030.1,0.6,17.6,84,0.3,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2021-03-18T10:00:00,8.5,5.7,3.8,72.32,0,,,,,,18.4,13,1030.1,0.6,21,110,0.4,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2021-03-18T11:00:00,8.1,5.8,3.1,70.71,0,,,,,,13,10,,0.9,10,107,0.4,1,,Partially cloudy,partly-cloudy-day,"D5621,03772099999"
London,2021-03-18T12:00:00,8.6,6,3.3,69.34,0,,,,,,17.2,13,1029.5,0.6,27.5,114,0.4,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2021-03-18T13:00:00,9,6.6,3.3,67.51,0,,,,,,16,7,1029,0.6,23.8,122,0.4,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2021-03-18T14:00:00,8.8,8.8,4.1,71.88,0,,,,,,0.1,13,1028.2,0.6,20,121,0.4,1,,Clear,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2021-03-18T15:00:00,9.1,7.1,4.7,73.48,0,,,,,,13.4,12,1027.7,0.6,16.6,120,0.4,1,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2021-03-18T16:00:00,9.1,7.2,4.9,74.54,0,,,,,,12.8,7,1027,0.6,14.7,41,0.1,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2021-03-18T17:00:00,9.1,7.2,6.2,81.54,0,,,,,,12.4,1,1026.4,0.6,19.1,25,0.1,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2021-03-18T18:00:00,9,9,6.6,84.94,0,,,,,,0,350,1025.9,0.6,15.3,17,0.1,0,,Clear,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2021-03-18T19:00:00,9.1,7.8,6.8,85.55,0,,,,,,9.2,323,1025.3,0.6,14.1,,,,,Clear,clear-night,"368,009,999,903,672,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2021-03-18T20:00:00,9.5,8.1,7,84.44,0,,,,,,9.8,316,1024.7,0.6,14.5,,,,,Clear,clear-night,"368,009,999,903,672,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2021-03-18T21:00:00,9.6,7.7,7.5,86.79,0,,,,,,13.1,331,1024.3,0.5,7.8,,,,,Clear,clear-night,"368,009,999,903,672,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2021-03-18T22:00:00,9.6,7.1,8.1,90.35,0,,,,,,18.8,351,1024,0.6,11.6,,,,,Clear,clear-night,"368,009,999,903,672,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2021-03-18T23:00:00,9,5.7,7.1,87.32,0,,,,,42.5,25.4,17,1023.8,0.5,9.5,,,,,Clear,clear-night,"368,009,999,903,672,000,000,000,000,000,000,000,000,000,000,000,000,000"
