,temp_air,wind_speed,ghi,dni,dhi,total_clouds,low_clouds,mid_clouds,high_clouds
2022-03-16 01:00:00-05:00,-15.850006,1.4229639,0.0,0.0,0.0,69.8,59.6,0.0,38.4
2022-03-16 04:00:00-05:00,-14.007263,1.8329335,0.0,0.0,0.0,100.0,99.3,59.8,100.0
2022-03-16 07:00:00-05:00,-10.426697,1.8021603,0.0,0.0,0.0,100.0,99.7,80.0,89.4
2022-03-16 10:00:00-05:00,-6.7139587,2.9306073,93.0475466106992,0.0,93.0475466106992,100.0,100.0,100.0,100.0
2022-03-16 13:00:00-05:00,-0.064941406,1.2470781,195.84680955253472,12.199594539983043,189.2774125007948,100.0,100.0,100.0,100.0
2022-03-16 16:00:00-05:00,0.07989502,1.6781232,163.45068887313974,8.138465749379083,159.70511111718886,100.0,100.0,99.9,74.4
2022-03-16 19:00:00-05:00,-2.3125,2.023483,21.338625077102446,0.0,21.338625077102446,100.0,98.9,100.0,87.3
2022-03-16 22:00:00-05:00,-4.2255554,1.2848545,0.0,0.0,0.0,100.0,100.0,1.4,35.6
2022-03-17 01:00:00-05:00,-4.857605,1.3805702,0.0,0.0,0.0,100.0,100.0,2.1,18.3
2022-03-17 04:00:00-05:00,-10.088379,1.6817545,0.0,0.0,0.0,100.0,100.0,2.7,1.7
2022-03-17 07:00:00-05:00,-14.75,2.0961287,0.0,0.0,0.0,84.5,82.9,1.4,0.8
2022-03-17 10:00:00-05:00,-5.549011,1.3076532,115.33968889326886,22.05335311317407,108.84352269659878,88.8,86.3,0.0,6.6
2022-03-17 13:00:00-05:00,0.8451843,1.3645766,234.9003764725108,33.834235134388194,216.48154174543174,90.0,88.1,0.0,4.1
2022-03-17 16:00:00-05:00,0.03475952,3.3227453,188.23568163084357,24.535049622919622,176.81303603224993,92.6,91.2,0.0,3.3
2022-03-17 19:00:00-05:00,-1.8059082,3.2672408,24.500073862023182,0.0,24.500073862023182,96.3,95.6,10.3,4.2
2022-03-17 22:00:00-05:00,-2.0471191,3.210018,0.0,0.0,0.0,100.0,100.0,93.8,100.0
2022-03-18 01:00:00-05:00,-2.3627014,4.422593,0.0,0.0,0.0,100.0,66.5,96.8,99.9
2022-03-18 04:00:00-05:00,-1.0378723,4.027925,0.0,0.0,0.0,100.0,100.0,100.0,100.0
2022-03-18 07:00:00-05:00,-2.9499817,3.5759149,0.0,0.0,0.0,100.0,97.4,99.8,95.7
2022-03-18 10:00:00-05:00,-0.04776001,3.5074468,97.90959256619178,0.0,97.90959256619178,100.0,85.5,99.6,79.4
2022-03-18 13:00:00-05:00,1.6499939,3.1398022,201.8461564333509,13.279167577722053,194.53927176495242,99.6,52.1,96.6,83.7
2022-03-18 16:00:00-05:00,1.4165955,2.653549,167.52067918252123,8.689873820836473,163.428870477374,100.0,87.0,99.9,100.0
2022-03-18 19:00:00-05:00,0.2084961,2.3417962,24.53080559383108,0.0,24.53080559383108,100.0,93.5,98.7,83.6
2022-03-18 22:00:00-05:00,-0.59646606,2.4374871,0.0,0.0,0.0,100.0,100.0,90.4,0.0
2022-03-19 01:00:00-05:00,-1.2732239,2.27277,0.0,0.0,0.0,100.0,100.0,58.4,0.0
2022-03-19 04:00:00-05:00,-1.5466614,2.6253138,0.0,0.0,0.0,100.0,100.0,3.3,0.0
2022-03-19 07:00:00-05:00,-2.379425,2.416928,0.0,0.0,0.0,100.0,100.0,1.7,0.0
2022-03-19 10:00:00-05:00,-1.7961731,2.9899201,100.33546427321951,0.0,100.33546427321951,100.0,100.0,5.0,0.0
2022-03-19 13:00:00-05:00,1.1004333,3.2945306,216.13798355860678,19.200273585947198,205.46085144679753,96.4,94.2,14.1,0.0
2022-03-19 16:00:00-05:00,-0.64508057,3.290615,178.9809246973887,14.705529095776642,171.97888784450302,97.0,96.0,68.5,0.0
2022-03-19 19:00:00-05:00,-2.9499817,2.3654988,26.882650956639317,0.0,26.882650956639317,98.5,98.0,83.2,0.0
2022-03-19 22:00:00-05:00,-5.420929,1.8525054,0.0,0.0,0.0,100.0,100.0,5.0,0.0
2022-03-20 01:00:00-05:00,-11.062073,1.5410565,0.0,0.0,0.0,98.1,98.0,2.5,0.0
2022-03-20 04:00:00-05:00,-13.553345,1.3279507,0.0,0.0,0.0,71.9,70.4,0.0,0.0
2022-03-20 07:00:00-05:00,-14.976501,1.2212944,0.0,0.0,0.0,76.9,75.4,0.0,0.0
2022-03-20 10:00:00-05:00,-7.149994,1.7582145,184.2420468430998,196.32140363487807,122.70861850283573,57.3,55.1,0.0,0.0
2022-03-20 13:00:00-05:00,0.93530273,1.1608374,337.18273044501694,145.31396465831835,255.52998036788534,65.2,63.3,0.0,0.0
2022-03-20 16:00:00-05:00,0.66275024,1.4747783,171.53605761963647,9.209108869601627,167.1027872395914,100.0,100.0,0.0,0.0
2022-03-20 19:00:00-05:00,-3.264679,1.6853899,27.84395040698113,0.0,27.84395040698113,99.9,99.9,0.0,0.0
2022-03-20 22:00:00-05:00,-5.0324097,2.2073135,0.0,0.0,0.0,100.0,100.0,0.0,26.5
2022-03-21 01:00:00-05:00,-9.202393,2.538738,0.0,0.0,0.0,100.0,99.9,0.0,46.0
2022-03-21 04:00:00-05:00,-10.75,2.8398817,0.0,0.0,0.0,98.6,51.3,0.6,96.5
2022-03-21 07:00:00-05:00,-9.725494,3.4747422,0.0,0.0,0.0,99.3,63.0,12.3,98.2
2022-03-21 10:00:00-05:00,-5.8233643,4.6567655,105.1709196783246,0.0,105.1709196783246,100.0,67.5,100.0,100.0
2022-03-21 13:00:00-05:00,-0.7177124,5.409825,207.02018966475973,13.213436685418731,199.51906667492827,100.0,70.4,98.1,100.0
2022-03-21 16:00:00-05:00,0.18634033,5.1747336,173.52232286739834,9.457235139265897,168.92022518492658,100.0,67.2,100.0,100.0
2022-03-21 19:00:00-05:00,-2.1786194,4.8932457,29.443515651259073,0.0,29.443515651259073,100.0,83.1,98.5,100.0
2022-03-21 22:00:00-05:00,-2.6317444,4.4014025,0.0,0.0,0.0,100.0,100.0,100.0,100.0
2022-03-22 01:00:00-05:00,-2.0757446,3.7085962,0.0,0.0,0.0,100.0,100.0,92.2,100.0
2022-03-22 04:00:00-05:00,-1.8731384,3.20776,0.0,0.0,0.0,100.0,100.0,0.0,15.9
2022-03-22 07:00:00-05:00,-2.6340332,3.5422475,0.0,0.0,0.0,100.0,100.0,0.5,7.9
2022-03-22 10:00:00-05:00,0.26931763,3.6597068,242.23532012198066,435.2485842388402,100.36947975000913,32.6,27.0,3.3,0.0
2022-03-22 13:00:00-05:00,2.1886292,4.5775394,475.3558869636915,468.6356614497542,206.6210658459255,31.5,27.3,2.2,0.0
2022-03-22 16:00:00-05:00,2.223938,3.9215443,460.99718956647837,765.7755862532339,84.37883698254012,12.4,10.6,0.0,0.0
2022-03-22 19:00:00-05:00,-1.3304749,1.4543713,81.65248092903951,329.5686741709876,39.03266625661392,12.5,9.7,0.8,0.8
2022-03-22 22:00:00-05:00,-5.049988,1.434653,0.0,0.0,0.0,100.0,5.0,58.0,100.0
