,temp_air,wind_speed,ghi,dni,dhi,total_clouds,low_clouds,mid_clouds,high_clouds
2022-04-08 13:00:00-08:00,-19.357758,6.3127975,143.1962037798017,0.9619118229963534,142.77347140966143,100.0,32.5,99.9,1.7
2022-04-08 16:00:00-08:00,-18.32782,6.23967,219.39365809466327,91.26693712092623,180.07174811679303,69.3,18.8,61.8,0.8
2022-04-08 19:00:00-08:00,-20.805664,6.4633493,148.6203326446545,270.6683288834343,83.2507765988766,31.2,6.6,6.9,15.3
2022-04-08 22:00:00-08:00,-26.375992,6.7842884,0.0,0.0,0.0,31.3,3.3,10.2,17.6
2022-04-09 01:00:00-08:00,-24.180222,11.515214,0.0,0.0,0.0,40.2,1.7,35.8,0.0
2022-04-09 04:00:00-08:00,-21.452805,9.33907,0.0,0.0,0.0,67.4,18.3,48.9,3.3
2022-04-09 07:00:00-08:00,-14.440216,9.119225,0.36877061656980503,0.0,0.36877061656980503,100.0,100.0,78.3,11.1
2022-04-09 10:00:00-08:00,-13.525543,9.465159,75.91481433835374,0.0,75.91481433835374,100.0,98.2,81.1,8.3
2022-04-09 13:00:00-08:00,-10.10733,10.8857155,160.76010490120814,10.842574430924337,155.93105964774583,94.6,90.4,32.0,3.3
2022-04-09 16:00:00-08:00,-7.935913,10.277904,156.54090677468574,9.959089404305914,152.19429596033035,94.7,91.2,19.5,2.5
2022-04-09 19:00:00-08:00,-11.059357,8.78336,79.67233179879422,0.0,79.67233179879422,90.6,45.2,52.6,56.5
2022-04-09 22:00:00-08:00,-16.741913,4.255439,0.0,0.0,0.0,92.3,27.9,68.5,70.1
