,temp_air,wind_speed,ghi,dni,dhi,total_clouds,low_clouds,mid_clouds,high_clouds
2022-04-03 02:00:00-07:00,9.251434,0.92896074,0.0,0.0,0.0,100.0,0.0,0.0,100.0
2022-04-03 05:00:00-07:00,10.020172,1.4750326,0.0,0.0,0.0,100.0,0.0,14.6,100.0
2022-04-03 08:00:00-07:00,14.350006,1.380363,71.65032149471155,0.0,71.65032149471155,100.0,0.0,67.8,100.0
2022-04-03 11:00:00-07:00,25.31369,2.5586119,274.2415097329415,16.377155393397995,261.87064944243275,100.0,0.0,83.8,100.0
2022-04-03 14:00:00-07:00,28.215729,5.437051,311.49218315969864,18.238337859223133,296.0649063375233,100.0,0.0,99.0,96.8
2022-04-03 17:00:00-07:00,24.247162,4.7595778,252.60338853247177,104.15228569073638,203.31871254669431,68.2,0.0,66.7,65.9
2022-04-03 20:00:00-07:00,9.757477,2.4633212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-03 23:00:00-07:00,9.215729,2.1387699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-04 02:00:00-07:00,8.781464,1.9831815,0.0,0.0,0.0,1.7,0.0,0.0,1.7
2022-04-04 05:00:00-07:00,7.247162,2.683642,0.0,0.0,0.0,2.5,0.0,0.0,2.5
2022-04-04 08:00:00-07:00,12.081451,2.5514245,200.85108419510183,537.4851223402228,61.60786381568724,6.2,0.0,0.0,5.7
2022-04-04 11:00:00-07:00,24.850006,3.021125,761.9605110527242,800.0878152567277,154.50620190821394,4.9,0.0,0.0,4.5
2022-04-04 14:00:00-07:00,27.015717,3.7565773,694.0209462925587,358.4064168827204,389.77384063660696,34.2,0.0,1.7,34.2
2022-04-04 17:00:00-07:00,22.38144,4.686749,260.9635126121687,116.59442673244213,205.48401247409794,65.8,0.0,1.7,65.5
2022-04-04 20:00:00-07:00,12.515717,2.4934762,0.0,0.0,0.0,10.1,0.0,0.0,9.0
2022-04-04 23:00:00-07:00,11.784271,2.7010784,0.0,0.0,0.0,7.8,0.0,0.0,6.7
2022-04-05 02:00:00-07:00,10.281464,3.0128293,0.0,0.0,0.0,1.2,0.0,0.0,1.2
2022-04-05 05:00:00-07:00,8.852844,3.109506,0.0,0.0,0.0,2.6,0.0,0.0,2.3
2022-04-05 08:00:00-07:00,12.718567,3.3969915,207.1428999004411,555.7583448136354,60.59274493158864,4.8,0.0,0.0,4.6
2022-04-05 11:00:00-07:00,25.089935,3.285188,764.7494919860818,795.7285662563985,157.57607517283816,5.0,0.0,0.0,4.8
2022-04-05 14:00:00-07:00,29.752838,3.264473,875.5711717340587,812.2958093070646,183.61239165508175,3.3,0.0,0.0,3.3
2022-04-05 17:00:00-07:00,24.352844,3.8185742,450.1540468703256,785.754374400233,74.2174908440112,2.7,0.0,0.0,2.7
2022-04-05 20:00:00-07:00,12.484283,2.9803488,0.0,0.0,0.0,6.0,0.0,0.0,5.0
2022-04-05 23:00:00-07:00,11.187103,3.345633,0.0,0.0,0.0,6.0,0.0,0.0,5.0
2022-04-06 02:00:00-07:00,9.539856,3.7896957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-06 05:00:00-07:00,8.111328,3.768593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-06 08:00:00-07:00,12.350037,3.9475408,215.88623929692415,592.0036860607107,57.061762425787464,1.7,0.0,0.0,1.7
2022-04-06 11:00:00-07:00,28.011566,3.1190453,774.173869802264,812.791164131247,150.93303729184538,3.8,0.0,0.0,3.3
2022-04-06 14:00:00-07:00,37.157715,1.7413417,867.3258829872163,777.1725019965546,203.0206634542874,5.1,0.0,0.0,3.8
2022-04-06 17:00:00-07:00,31.804108,1.0429661,452.5852426731893,785.5779161387586,74.70682457953859,2.6,0.0,0.0,1.9
2022-04-06 20:00:00-07:00,15.75,2.1053808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-06 23:00:00-07:00,14.084778,2.587725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-07 02:00:00-07:00,13.296356,2.8202078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-07 05:00:00-07:00,12.79303,2.8045967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-07 08:00:00-07:00,18.946625,2.3297863,222.7362944776015,614.0411382406896,55.20805330730576,0.0,0.0,0.0,0.0
2022-04-07 11:00:00-07:00,36.492493,1.4378496,792.9063067003134,856.0166804109083,133.3595916119442,0.8,0.0,0.0,0.8
2022-04-07 14:00:00-07:00,38.092987,2.9502225,865.3975274546393,761.2365171710562,212.53278169706766,5.8,0.0,0.0,5.0
2022-04-07 17:00:00-07:00,32.42285,2.669838,443.56194262764933,738.5359491901388,86.42701383286538,6.3,0.0,0.0,5.0
2022-04-07 20:00:00-07:00,15.086334,0.75217766,0.0,0.0,0.0,5.8,0.0,0.0,5.0
2022-04-07 23:00:00-07:00,15.708801,1.8271137,0.0,0.0,0.0,5.4,0.0,0.0,5.0
2022-04-08 02:00:00-07:00,15.152832,2.4584916,0.0,0.0,0.0,3.7,0.0,0.0,3.3
2022-04-08 05:00:00-07:00,14.430695,2.7274756,0.0,0.0,0.0,30.5,0.0,0.0,29.7
2022-04-08 08:00:00-07:00,19.159058,2.4640512,125.70231419523046,68.5255579055967,106.69809617189298,68.7,0.0,0.0,66.8
2022-04-08 11:00:00-07:00,35.58664,1.6781814,361.2328607161777,42.02943080307701,328.6971308227991,84.4,0.0,0.0,83.4
2022-04-08 14:00:00-07:00,38.176758,1.8660117,439.74041749030766,55.950446661970275,391.59777460672916,78.8,0.0,0.0,75.1
2022-04-08 17:00:00-07:00,31.559784,2.7699118,194.62247799989834,24.481342319091475,182.7221944551865,89.4,0.0,0.0,87.6
2022-04-08 20:00:00-07:00,15.567108,0.22772817,0.0,0.0,0.0,100.0,0.0,0.0,100.0
2022-04-08 23:00:00-07:00,16.647034,1.7247896,0.0,0.0,0.0,91.0,0.0,0.0,90.6
2022-04-09 02:00:00-07:00,15.632324,1.9948272,0.0,0.0,0.0,100.0,0.0,0.0,100.0
2022-04-09 05:00:00-07:00,15.150024,2.110762,0.0,0.0,0.0,100.0,0.0,0.8,100.0
2022-04-09 08:00:00-07:00,20.375397,2.0532649,81.01170793389466,0.0,81.01170793389466,100.0,0.0,24.7,100.0
2022-04-09 11:00:00-07:00,35.150024,0.9079031,281.18182695583556,16.59292784719909,268.27762578400404,100.0,0.0,12.4,100.0
2022-04-09 14:00:00-07:00,35.823334,3.5991056,316.25688168223655,18.28222629448147,300.4753955174575,100.0,0.0,68.3,100.0
2022-04-09 17:00:00-07:00,28.450012,2.7400875,163.33543168046546,4.917463361250634,160.93279065455343,100.0,0.0,73.7,100.0
