,temp_air,wind_speed,ghi,dni,dhi,total_clouds,low_clouds,mid_clouds,high_clouds
2022-03-16 01:00:00-05:00,48.350006,3.8654132,530.6688805741385,109.8220576506336,435.4108757166427,60.8,0.0,0.0,59.4
2022-03-16 04:00:00-05:00,47.992737,6.371799,285.1872094026525,19.384769705605947,270.80502502918984,93.7,0.0,0.0,93.2
2022-03-16 07:00:00-05:00,37.073303,5.678905,49.64242171811098,0.0,49.64242171811098,72.0,0.0,0.0,70.8
2022-03-16 10:00:00-05:00,27.58603,2.172606,0.0,0.0,0.0,10.6,0.0,0.0,9.3
2022-03-16 13:00:00-05:00,24.735077,0.84200317,0.0,0.0,0.0,7.1,0.0,0.0,6.3
2022-03-16 16:00:00-05:00,23.079895,0.39050028,0.0,0.0,0.0,6.2,0.0,0.0,5.7
2022-03-16 19:00:00-05:00,21.787506,1.2241627,0.0,0.0,0.0,8.4,0.0,0.0,7.8
2022-03-16 22:00:00-05:00,35.474457,1.0441736,261.28384517423433,107.37275410483056,209.65689382641267,59.3,0.0,0.0,57.6
2022-03-17 01:00:00-05:00,55.642395,1.0320328,424.32127380364693,44.49333076617881,385.5774503252826,79.7,0.0,0.0,78.8
2022-03-17 04:00:00-05:00,54.111633,1.4983438,318.3210632100421,29.160262717742256,296.6126959159866,86.9,0.0,0.0,86.2
2022-03-17 07:00:00-05:00,37.950012,1.4967588,49.0727157244748,0.0,49.0727157244748,74.2,0.0,0.0,72.8
2022-03-17 10:00:00-05:00,29.050995,2.8503573,0.0,0.0,0.0,48.0,0.0,0.0,45.1
2022-03-17 13:00:00-05:00,27.145203,3.3922575,0.0,0.0,0.0,55.5,0.0,0.0,53.7
2022-03-17 16:00:00-05:00,25.234772,3.5867603,0.0,0.0,0.0,74.7,0.0,0.0,73.2
2022-03-17 19:00:00-05:00,23.194092,2.591175,0.0,0.0,0.0,87.4,0.0,0.0,86.5
2022-03-17 22:00:00-05:00,35.2529,2.6521857,236.64444487938297,66.19119154665641,204.55228749623677,69.0,0.0,0.0,68.1
2022-03-18 01:00:00-05:00,50.937317,3.8707612,664.0297726119819,258.32335018309504,438.2210209625821,38.2,0.0,0.0,36.7
2022-03-18 04:00:00-05:00,52.762115,2.0328784,715.3955252666581,673.9813517029379,211.98166402304793,3.8,0.0,0.0,3.5
2022-03-18 07:00:00-05:00,38.149994,1.5921341,93.49708040378604,165.48563124132292,64.04334016292329,4.4,0.0,0.0,4.1
2022-03-18 10:00:00-05:00,29.45224,2.8372881,0.0,0.0,0.0,3.3,0.0,0.0,3.3
2022-03-18 13:00:00-05:00,26.950012,2.7004614,0.0,0.0,0.0,20.1,0.0,0.0,19.9
